GUDDU BHAIYA @ RAGHVENDRA SINGH TOMAR,BHITARWAR,Independent,9154

BHURI,BHITARWAR,Bhartiya Veer Dal,1029

"HARI SAHARIYA ""ADIWASI""",BHITARWAR,Independent,1016

BAGAT SINGH RAWAT,BHITARWAR,Independent,775

KALYAN SINGH KUSHWAH,BHITARWAR,Rashtriya Samanta Dal,735

SHAKUNTLA CHAUDHARY,BHITARWAR,Aam Aadmi Party,453

TARA SINGH,BHITARWAR,Rashtriya Rakshak Morcha,419

GURVINDER SINGH GILL,BHITARWAR,Jan Sangharsh Virat Party,418

CHHAVI RAM BAGHEL,BHITARWAR,Independent,375

DHYANENDRA SHARMA (KHADDAR PACHOURA),BHITARWAR,Sapaks Party,331

TEJPAL SINGH RAWAT TONY BHAIYA,BHITARWAR,Samajwadi Party,329

SURESH BAGHEL,BHITARWAR,Jan Adhikar Party,252

None of the Above,BHITARWAR,None of the Above,1325

SURENDRA PATWA,BHOJPUR,Bharatiya Janata Party,92458

SURESH PACHOURI,BHOJPUR,Indian National Congress,62972

RAVI DHURVEY,BHOJPUR,Gondvana Gantantra Party,10772

POHAP SINGH CHOUDHRY,BHOJPUR,Bahujan Samaj Party,1642

ARPIT SHRIVASTAVA,BHOJPUR,Aam Aadmi Party,1406

MAN SINGH RAGHUWANSHI,BHOJPUR,Independent,1002

PAPPU SINGH,BHOJPUR,Independent,869

KU. SEEMA SHARMA,BHOJPUR,Sapaks Party,457

MANOJ MEENA,BHOJPUR,Jai Lok Party,450

ANIL MANDLOI,BHOJPUR,Independent,434

DR. DHARMENDRA AHIRWAR,BHOJPUR,Bahujan Sangharshh Dal,399

RAVINDRA KUMAR SAHU,BHOJPUR,All India Democratic Party,381

None of the Above,BHOJPUR,None of the Above,1848

P.C.SHARMA,BHOPAL DAKSHINA-PASHCHIM,Indian National Congress,67323

UMASHANKAR GUPTA,BHOPAL DAKSHINA-PASHCHIM,Bharatiya Janata Party,60736

RANDHEER BHOJANE,BHOPAL DAKSHINA-PASHCHIM,Bahujan Samaj Party,2154

DR.KANTI LAL SAHU (RETD. DIRECTOR HEALTH),BHOPAL DAKSHINA-PASHCHIM,Sapaks Party,2152

ALOK AGARWAL,BHOPAL DAKSHINA-PASHCHIM,Aam Aadmi Party,1654

PRADEEP KHANDELWAL,BHOPAL DAKSHINA-PASHCHIM,Independent,482

"QAZEE MOHD.YOUSUF JAMEI ""ALIM SAHIB""",BHOPAL DAKSHINA-PASHCHIM,Independent,320

SHIBU S DAS,BHOPAL DAKSHINA-PASHCHIM,Gondvana Gantantra Party,293

SOCIAL WORKER SHIVRAJ KUSHWAHA,BHOPAL DAKSHINA-PASHCHIM,Rashtriya Lok Samta Party,268

DR. DEVENDRA PRATAP SINGH,BHOPAL DAKSHINA-PASHCHIM,Independent,184

ADVOCATE RAJKUMAR PANDEY,BHOPAL DAKSHINA-PASHCHIM,Shiv Sena,135

PUSHPLATA TIWARI,BHOPAL DAKSHINA-PASHCHIM,Independent,131

SHARAD SINGH KUMRE,BHOPAL DAKSHINA-PASHCHIM,Rashtriya Aamjan Party,121

RAKESH PUROHIT PALIWAL,BHOPAL DAKSHINA-PASHCHIM,Sarva Samaj Kalyan Party,94

DINESH KUMAR JAIN,BHOPAL DAKSHINA-PASHCHIM,Rashtriya Jan Awaz Party,81

SHAILENDRA MAHESHWARI,BHOPAL DAKSHINA-PASHCHIM,Independent,76

JANREL SINGH MAAN,BHOPAL DAKSHINA-PASHCHIM,Dalit Vikas Party(Bharat),73

RANI YADAV,BHOPAL DAKSHINA-PASHCHIM,Apna Dal (Soneylal),67

None of the Above,BHOPAL DAKSHINA-PASHCHIM,None of the Above,1128

ARIF MASOOD,BHOPAL MADHYA,Indian National Congress,76647

SURENDRA NATH SINGH (MAMMA),BHOPAL MADHYA,Bharatiya Janata Party,61890

P. K. MANJURE,BHOPAL MADHYA,Sapaks Party,961

GOKUL SHAKYA-BOUDDH,BHOPAL MADHYA,Bahujan Samaj Party,781

FIDA HUSAIN,BHOPAL MADHYA,Communist Party of India,473

FARAZ KHAN,BHOPAL MADHYA,Aam Aadmi Party,451

UPENDRA TIWARI,BHOPAL MADHYA,Rashtriya Garima Party,322

RAEES BABLU,BHOPAL MADHYA,Independent,233

JITENDRA KUMAR SAHU,BHOPAL MADHYA,Samajwadi Party,217

SHAMSHUL HASAN,BHOPAL MADHYA,Rashtriya Krantikari Samajwadi Party,112

DEVENDRA PRAKASH MISHRA,BHOPAL MADHYA,Independent,107

KRISHNA KUMAR MISHRA,BHOPAL MADHYA,Independent,96

JAVED KHAN,BHOPAL MADHYA,Independent,94

SITA RAMJI PATERIYA,BHOPAL MADHYA,Bhartiya Shakti Chetna Party,86

RAJKUMAR GODIYA,BHOPAL MADHYA,Kranti Janshakti Party,82

None of the Above,BHOPAL MADHYA,None of the Above,1517

ARIF AQUEEL,BHOPAL UTTAR,Indian National Congress,90403

FATIMA RASOOL SIDDIQUI (GUDIYA),BHOPAL UTTAR,Bharatiya Janata Party,55546

SHUBHAM ARYA URF BHANU HINDU,BHOPAL UTTAR,Independent,4491

PRAKASH NARWARE,BHOPAL UTTAR,Bahujan Samaj Party,773

MUNNA SINGH CHOUHAN,BHOPAL UTTAR,Aam Aadmi Party,696

MUNEZ UDDIN,BHOPAL UTTAR,Independent,218

GIRISH NAGPAL,BHOPAL UTTAR,Independent,114

YOGENDRA KAILASHIA,BHOPAL UTTAR,Rashtriya Lok Samta Party,107

ARJUMAND KHANAM,BHOPAL UTTAR,Independent,104

None of the Above,BHOPAL UTTAR,None of the Above,1368

GOVARDHAN DANGI,BIAORA,Indian National Congress,75569

NARAYAN SINGH PANWAR,BIAORA,Bharatiya Janata Party,74743

MOTILAL LODHA (ANNA SAHAB),BIAORA,Independent,13238

GOPAL SINGH BHILALA,BIAORA,Bahujan Samaj Party,5664

KALURAM ASHEYA,BIAORA,Aam Aadmi Party,1446

RADHESHYAM DANGI,BIAORA,Independent,1365

YOGESH SHARMA (BANTI),BIAORA,Independent,823

BALVEER CHOUDHRY PTARKAR,BIAORA,Independent,784

HOKAM SINGH DANGI,BIAORA,Independent,673

USMAN KHAN,BIAORA,Independent,528

None of the Above,BIAORA,None of the Above,1481

NARAYAN SINGH PATTA,BICHHIYA,Indian National Congress,76544

"DR. SHIVRAJ SHAH ""SHIVA BHAIYA""",BICHHIYA,Bharatiya Janata Party,55156

ENGINEER KAMLESH TEKAM,BICHHIYA,Gondvana Gantantra Party,32417

SAVITRI DHUMKETI,BICHHIYA,Independent,4777

SUNDER LAL KUMHARE,BICHHIYA,Bahujan Samaj Party,1992

ASHOK SHAH DHURWEY (PANDA),BICHHIYA,Aam Aadmi Party,1903

NARESH DHURWEY,BICHHIYA,Independent,1880

SAMARU,BICHHIYA,Independent,1493

AMAR SINGH PATTAVI,BICHHIYA,Independent,1171

LAL SINGH,BICHHIYA,Independent,1026

SONU LAL MARAWI,BICHHIYA,Sapaks Party,1010

POORAN SINGH,BICHHIYA,Shiv Sena,969

"CHANDRA PRAKASH SIRSAM ""BUNTY SINGH""",BICHHIYA,Rashtriya Gondvana Party,829

None of the Above,BICHHIYA,None of the Above,5915

RAJESH KUMAR (BABLU BHAIYA),BIJAWAR,Samajwadi Party,67623

GUDDAN BHAIYA PUSHPENDRA NATH PATHAK,BIJAWAR,Bharatiya Janata Party,30909

SHANKAR PRATAP SINGH MUNNA RAJA,BIJAWAR,Indian National Congress,23726

ANUPAMA YADAV,BIJAWAR,Bahujan Samaj Party,9318

AMIT BHATNAGAR,BIJAWAR,Aam Aadmi Party,1943

DEEPAK BHAIYA,BIJAWAR,Independent,1902

RAM PRASAD PATEL,BIJAWAR,Akhil Bhartiya Aarakshit Samaj Party,1254

CHAMELI ADIWASI,BIJAWAR,Independent,1123

AHIRWAR DESHRAJ,BIJAWAR,Independent,958

MANOJ AHIRWAR,BIJAWAR,Naya Bharat Party,919

TARIK BABU,BIJAWAR,Independent,877

KOUSHAL KISHOR,BIJAWAR,Independent,607

LEELA DHAR RAJPOOT,BIJAWAR,Sanjhi Virasat Party,527

RAJESH,BIJAWAR,Independent,487

AWADH BIHARI CHORACIA,BIJAWAR,Independent,457

PRASHANT SHARMA,BIJAWAR,Sapaks Party,441

VEER SINGH,BIJAWAR,Independent,417

PARVATI PATEL,BIJAWAR,Jan Adhikar Party,392

None of the Above,BIJAWAR,None of the Above,663

MAHESH RAI,BINA,Bharatiya Janata Party,57828

SHASHI KATHORIA,BINA,Indian National Congress,57196

AHIRWAR SURENDRA KUMAR,BINA,Bahujan Samaj Party,6889

DASHARATH AHIRWAR,BINA,Republican Party of India (A),1561

BABLU AHIRWAR,BINA,Bahujan Sangharshh Dal,770

MALKHAN PARIHAR KHANGAR,BINA,Aam Aadmi Party,585

None of the Above,BINA,None of the Above,1528

SHIVRAJ SINGH CHOUHAN,BUDHNI,Bharatiya Janata Party,123492

ARUN SUBHASHCHANDRA,BUDHNI,Indian National Congress,64493

REVARAM SALLAM,BUDHNI,Gondvana Gantantra Party,8152

SANJEEV KUMAR,BUDHNI,Bahujan Samaj Party,1683

HEMRAJ PETHARI,BUDHNI,Independent,1386

PREM SINGH,BUDHNI,Independent,672

SHEKHAR CHOUHAN,BUDHNI,Independent,628

VIMLESH R B,BUDHNI,Aam Aadmi Party,535

VEENA,BUDHNI,Shiv Sena,380

GUNDESH KUMAR KHAMBRA,BUDHNI,Independent,335

ABDUL RASHID,BUDHNI,Independent,328

RADHESHYAM SHARMA BHOLU,BUDHNI,Bharatiya Rashtravadi Samanta Party,307

PREMNARAYAN,BUDHNI,Independent,302

BRIJESH GUPTA,BUDHNI,Jai Lok Party,260

AMAR SINGH,BUDHNI,Independent,233

None of the Above,BUDHNI,None of the Above,1764

"THAKUR SURENDRA SINGH NAVAL SINGH ""SHERA BHAIYA""",BURHANPUR,Independent,98561

ARCHANA DIDI,BURHANPUR,Bharatiya Janata Party,93441

RAVINDRA SUKA MAHAJAN,BURHANPUR,Indian National Congress,15369

MANOJ  PAWAR,BURHANPUR,Bahujan Samaj Party,3559

SHOUKAT ALI  AKBAR ALI,BURHANPUR,Independent,1205

ASHISH SHARMA,BURHANPUR,Shiv Sena,518

SHAIKH SHARIF RAJGEER,BURHANPUR,Independent,487

VIJAY SHAH GANJEWALA,BURHANPUR,Independent,410

SWAMI PUSHKARANAND MAHARAJ,BURHANPUR,Independent,208

DAYASHANKAR YADAV S/O RAJPAT YADAV,BURHANPUR,Independent,191

None of the Above,BURHANPUR,None of the Above,5726

LAKSHMAN SINGH,CHACHODA,Indian National Congress,81908

MAMTA  MEENA,CHACHODA,Bharatiya Janata Party,72111

GANESHRAM LODHI,CHACHODA,Bhartiya Panchyat Party,2327

RAHUL KUMAR BODDHY,CHACHODA,Bahujan Samaj Party,1997

MAMTA BAI,CHACHODA,Independent,1414

SHIVNARAYAN,CHACHODA,Independent,872

VIKRAM SINGH LOVEWANSHI (LODHA),CHACHODA,Aam Aadmi Party,655

MAMTA,CHACHODA,Independent,649

None of the Above,CHACHODA,None of the Above,2569

GOPAL SINGH CHAUHAN (DAGGI RAJA),CHANDERI,Indian National Congress,45106

BHUPENDRA DWIVEDI,CHANDERI,Bharatiya Janata Party,40931

RAO RAJKUMAR SINGH YADAV,CHANDERI,Bahujan Samaj Party,34302

LALARAM RICKWAR,CHANDERI,Independent,1719

RITESH JAIN AZAAD,CHANDERI,Aam Aadmi Party,1038

PRAKASH SINGH,CHANDERI,Sapaks Party,925

RAMDAYAL GWAL,CHANDERI,Independent,905

HARGOVIND LODHI,CHANDERI,Independent,874

JAIPAL SINGH YADAV IMLOODA,CHANDERI,Samajwadi Party,835

DHYANCHAND SIMRAIYA,CHANDERI,Independent,781

M. JAVED ( JAPANI ),CHANDERI,Independent,619

ATAL LALU UDHAM SINGH,CHANDERI,Rashtriya Vanchit Party,593

DEEPENDRA SINGH,CHANDERI,Rashtriya Sanyukt Samaj Party,552

SATYENDRA SINGH KUSHWAH,CHANDERI,Aajad Bharat Party (Democratic),524

GAJRAJ,CHANDERI,Independent,322

JASWANT SINGH YADAV,CHANDERI,Independent,303

"RAVINDRA SINGH YADAV ""RADHY""",CHANDERI,Bhartiya Panchyat Party,166

None of the Above,CHANDERI,None of the Above,884

RAJESH KUMAR PRAJAPATI,CHANDLA,Bharatiya Janata Party,41227

ANURAGI HARPRASAD (GOPI MASTER),CHANDLA,Indian National Congress,40050

AHIRWAR- PUSHPENDRA- KUMAR,CHANDLA,Bahujan Samaj Party,25739

ANITYA SINGH,CHANDLA,Samajwadi Party,15994

BHAVANEEDEEN,CHANDLA,Independent,1447

AHIRWAR RAJKUMAR,CHANDLA,Independent,1293

AHIRWAR SANJAY KUMAR,CHANDLA,Apna Dal (Soneylal),1117

JYOTIVRAV,CHANDLA,Independent,1022

KAMTA PRASAD BANSAL,CHANDLA,Bhartiya Panchyat Party,645

SHRIRAM NAGAR,CHANDLA,Sapaks Party,563

MOTILAL AHIRWAR,CHANDLA,Madhya Pradesh Jan Vikas Party,515

None of the Above,CHANDLA,None of the Above,2695

ALOK CHATURVEDI (PAJJAN BHAIYA),CHHATARPUR,Indian National Congress,65774

ARCHNA GUDDU SINGH,CHHATARPUR,Bharatiya Janata Party,62279

ABDUL SAMEER (BHAIYA THEKEDAR),CHHATARPUR,Bahujan Samaj Party,9161

PANDIT VINOD KUMAR DUBEY,CHHATARPUR,Independent,1446

AGRAWAL VINOD,CHHATARPUR,Sapaks Party,1180

GAYATRI KUSHWAHA,CHHATARPUR,Jan Adhikar Party,1144

RAKESH PATEL,CHHATARPUR,Independent,976

RAJU RAIKWAR(PAN BALE),CHHATARPUR,Independent,848

MOHAN SINGH,CHHATARPUR,Samajwadi Party,640

MOHAMMAD NAWAB KHAN,CHHATARPUR,Independent,443

AHRWAR HARISHCHANDRA,CHHATARPUR,Independent,426

ARCHANA SINGH W/O BALBEER SINGH,CHHATARPUR,Independent,392

MANJU ASHUTOSH DWIVEDI,CHHATARPUR,Bhartiya Shakti Chetna Party,327

DEEPA PATEL,CHHATARPUR,Apna Dal (Soneylal),313

NEHA SINGH,CHHATARPUR,Independent,303

ARCHANA SINGH W/O RAJENDRA SINGH,CHHATARPUR,Independent,272

None of the Above,CHHATARPUR,None of the Above,762

DEEPAK SAXENA,CHHINDWARA,Indian National Congress,104034

CHOUDHARY CHANDRABHAN SINGH KUBER SINGH,CHHINDWARA,Bharatiya Janata Party,89487

SANTOSH SURYAWANSHI,CHHINDWARA,Independent,2326

KU. PUSHPA DEVI MASRAM,CHHINDWARA,Gondvana Gantantra Party,2211

PURUSHOTTAM MANDRAHA,CHHINDWARA,Bahujan Samaj Party,1714

ANIMESH PANDEY,CHHINDWARA,Aam Aadmi Party,864

SUBHASH,CHHINDWARA,Independent,773

RAMKRISHNAN NAG,CHHINDWARA,Independent,317

RAVISHANKAR SINGH THAKUR,CHHINDWARA,Independent,310

DEEPAMALA NATH,CHHINDWARA,Rashtriya Aamjan Party,271

AYUSHMAN KAPIL  SONI,CHHINDWARA,Independent,266

DINESH KUMAR RAJPUT,CHHINDWARA,Sapaks Party,236

ASHISH PANDEY,CHHINDWARA,Shiv Sena,234

"""PATRAKAR""  RAJESH TANTRIK",CHHINDWARA,Ahinsa Samaj Party,159

PRABHU KRIPASHANKAR,CHHINDWARA,Sarvadharam Party (Madhya Pradesh),122

None of the Above,CHHINDWARA,None of the Above,2800

NEELANSHU CHATURVEDI,CHITRAKOOT,Indian National Congress,58465

SURENDRA SINGH GAHARWAR,CHITRAKOOT,Bharatiya Janata Party,48267

RAVENDRA SINGH PATWARI,CHITRAKOOT,Bahujan Samaj Party,24010

BRIJESH PRATAP SINGH,CHITRAKOOT,Independent,1791

ABHAY LAL YADAV,CHITRAKOOT,Independent,1339

AJAY URF GOLU GARG BARAUNDHA,CHITRAKOOT,Independent,1098

AWADH BIHARI MISHRA,CHITRAKOOT,Independent,1064

BHAI  PUSHPRAJ  KUSHAWAHA,CHITRAKOOT,Jan Adhikar Party,887

RAJKUMARI MISHRA (MOTI LAL MISHRA ),CHITRAKOOT,Independent,881

RAJARAM SINGH GOND,CHITRAKOOT,All India Forward Bloc,832

VIDHYA SHANKAR,CHITRAKOOT,Sapaks Party,511

RAMDEEN SATNAMI,CHITRAKOOT,Independent,443

VISHWANATH GUPTA,CHITRAKOOT,Sarva Samaj Kalyan Party,432

RAMA BHAIYA,CHITRAKOOT,Rashtriya mahan Gantantra Party,388

RAMCHANDRA,CHITRAKOOT,Independent,385

RAJVANT SINGH (RAJU),CHITRAKOOT,Aam Aadmi Party,374

SHRIPAL PAL,CHITRAKOOT,Independent,367

BIPIN KUMAR PANDEY,CHITRAKOOT,Bharatiya Jan Morcha Party,365

RAJ BAHADUR,CHITRAKOOT,Peoples Party of India (Democratic),325

MANORAJ DWIVEDI,CHITRAKOOT,Janata Congress,274

None of the Above,CHITRAKOOT,None of the Above,449

AMAR SINGH,CHITRANGI,Bharatiya Janata Party,86585

SARASWATI SINGH,CHITRANGI,Indian National Congress,27337

"ASHOK SINGH PAIGAM ""ADVOCATE""",CHITRANGI,Bahujan Samaj Party,17491

DAL PRATAP SINGH POYA,CHITRANGI,Gondvana Gantantra Party,5169

DHANASHAH BAIGA,CHITRANGI,Shiv Sena,2387

RAMDHANI,CHITRANGI,Independent,2081

SURYA KAMAL,CHITRANGI,Bhartiya Shakti Chetna Party,1953

SANJEEV KUMAR PANIKA,CHITRANGI,Peoples Party of India (Democratic),1739

AVADHESH,CHITRANGI,Aam Aadmi Party,1424

BABULAL,CHITRANGI,Republican Party of India (A),1349

PAVAN KUMAR VERMA,CHITRANGI,Nirbal Indian Shoshit Hamara Aam Dal,1196

SHYAM NARAYAN,CHITRANGI,Jan Kalyan Party,1177

PARAS KOL,CHITRANGI,Jan Adhikar Party,750

DHANESH,CHITRANGI,Saman Aadmi Saman Party,711

None of the Above,CHITRANGI,None of the Above,5420

CHOUDHARY SUJEET MER SINGH,CHOURAI,Indian National Congress,78415

PT. RAMESH DUBEY,CHOURAI,Bharatiya Janata Party,65411

JAY PAL UIKE,CHOURAI,Gondvana Gantantra Party,12551

RAJENDRA SINGH RAGHUWANSHI,CHOURAI,Independent,2582

LODHI VIPIN VERMA,CHOURAI,Independent,1900

ASHOK SEVATKAR,CHOURAI,Bahujan Samaj Party,1596

PRASHANT SHARMA,CHOURAI,Aam Aadmi Party,1549

ANIL JAIN @ GULLU SETH,CHOURAI,Sapaks Party,1479

RAVISHANKAR,CHOURAI,Independent,922

RATAN DHURVE,CHOURAI,Independent,725

MADANLAL BADIWA,CHOURAI,Independent,485

NANHO VERMA,CHOURAI,Independent,410

DADUAA UIKEY,CHOURAI,Independent,276

None of the Above,CHOURAI,None of the Above,2331

SHARADENDU TIWARI,CHURHAT,Bharatiya Janata Party,71909

AJAY ARJUN SINGH,CHURHAT,Indian National Congress,65507

VIVEK KOL,CHURHAT,Bahujan Samaj Party,2997

DADAN SINGH,CHURHAT,Independent,2248

ANAND PANDEY,CHURHAT,Communist Party of India,1961

SHRI ARJUN PRASAD SONDHIYA,CHURHAT,Independent,1692

CHOTU KOL,CHURHAT,Jan Samman party,1646

RAJIV KUMAR TIWARI,CHURHAT,Independent,1583

DHARMENDRA SINGH BAGHEL,CHURHAT,Independent,1308

ARUN KUMAR MISHRA,CHURHAT,Samata Samadhan Party,1204

DADDU LAL PANDEY,CHURHAT,Bhartiya Shakti Chetna Party,895

MULNIVASI HANUMAN SAHU,CHURHAT,Peoples Party of India (Democratic),817

"RAKESH KUMAR DUBEY ""MAI KE LAL""",CHURHAT,Sapaks Party,712

MANEESH KUMAR SHARMA,CHURHAT,Aam Aadmi Party,572

JAGDISH PRASAD TIWARI,CHURHAT,Independent,464

ASHOK KUMAR VERMA (ADVOCATE),CHURHAT,Independent,448

ADVOCATE-RAGHUNANDAN SINGH,CHURHAT,Apna Dal (Soneylal),339

RAJROOP BAIS,CHURHAT,Independent,335

"SANDEEP PANDEY ""DEEPU BHAI""",CHURHAT,Independent,260

DINENDRA PRASAD DWIVEDI,CHURHAT,Vishva SHakti Party,255

SATYA NARAYAN PATEL,CHURHAT,Independent,243

"""ADVOCATE"" RANVIJAY VERMA",CHURHAT,Independent,224

None of the Above,CHURHAT,None of the Above,524

IMARTI DEVI,DABARA,Indian National Congress,90598

KAPTAN SINGH SEHSARI,DABARA,Bharatiya Janata Party,33152

P.S. MANDELIYA,DABARA,Bahujan Samaj Party,13155

SMT. SATYA PRAKASHI PARSEDIYA,DABARA,Independent,2963

DINESH KUMAR,DABARA,Shiv Sena,2260

JITENDRA ARYA,DABARA,Communist Party of India  (Marxist),1559

RAMVATI SHAKYA,DABARA,Aam Aadmi Party,1387

HARDAS SHAKYA  ADVOCATE,DABARA,Independent,575

AVTAR SINGH BIJOUL,DABARA,Rashtriya Rakshak Morcha,521

ER. SATYENDRA SENGAR VIDROHI,DABARA,Independent,519

PURUSHOTTAM BAUDHD,DABARA,Independent,229

JAY PRAKASH MOURYA,DABARA,Independent,182

None of the Above,DABARA,None of the Above,2389

RAHUL SINGH,DAMOH,Indian National Congress,78997

JAYANT MALAIYA,DAMOH,Bharatiya Janata Party,78199

KOMAL AHIRWAR,DAMOH,Bahujan Samaj Party,5460

AARTI SINGH,DAMOH,Bhartiya Shakti Chetna Party,3443

RAHUL SINGH,DAMOH,Independent,1755

RAHUL YADAV,DAMOH,Independent,1570

RIHANA SABBO BUA,DAMOH,Independent,1283

DR. RAMKRISHNA KUSMARIA BABA JI,DAMOH,Independent,1133

MANOJ DEVALIYA,DAMOH,Sapaks Party,774

RAHUL BHAIYA,DAMOH,Independent,376

JUJAR ALI,DAMOH,Gondvana Gantantra Party,366

BHAGWAN DAS,DAMOH,Independent,282

RAMRATAN PATEL,DAMOH,Rashtriya Lok Samta Party,246

BALRAM SINGH,DAMOH,Independent,189

None of the Above,DAMOH,None of the Above,1299

DR.NAROTTAM MISHRA,DATIA,Bharatiya Janata Party,72209

BHARTI RAJENDRA,DATIA,Indian National Congress,69553

AJAD KHAN (MURGA WALE CHACHAA ),DATIA,Jan Adhikar Party,983

PANDIT MAHESH CHANDRA SHASTRI,DATIA,Independent,979

RAMGOPAL,DATIA,Rashtriya Rakshak Morcha,445

HARI SINGH (HARIKRISHNA),DATIA,Aam Aadmi Party,393

SUGREEB SINGH KUSHWAH,DATIA,Bhartiya Apna Adhikar Party,304

MAHANT RAMDOOT DAS,DATIA,Shiv Sena,234

AHIR RAMSAHAY YADAV,DATIA,Bharatiya Prajashakti Party,185

None of the Above,DATIA,None of the Above,2085

HARSH YADAV,DEORI,Indian National Congress,70099

TEJI SINGH RAJPOOT,DEORI,Bharatiya Janata Party,65795

AJAY BHANU SHAH,DEORI,Gondvana Gantantra Party,4497

SATYNAM SINGH,DEORI,Bahujan Samaj Party,1596

DR. DEVENDRA TIWARI,DEORI,Independent,1511

MUKESH,DEORI,Independent,741

RAJENDRA KUMAR JAIN,DEORI,Aam Aadmi Party,593

KUDRAT KHA,DEORI,Independent,551

None of the Above,DEORI,None of the Above,2218

GIRISH GAUTAM,DEOTALAB,Bharatiya Janata Party,45043

SEEMA JAIVEER SINGH SENGAR,DEOTALAB,Bahujan Samaj Party,43963

ADV. VIDYA WATI PATEL,DEOTALAB,Indian National Congress,30383

RAMYAGYA SONDHIYA (AD.),DEOTALAB,Samajwadi Party,2213

AKHILESH SAKET,DEOTALAB,Independent,2210

ASHOK KUMAR PANDEY,DEOTALAB,Independent,1796

ABHISHEK MASTER BUDDHSEN PATEL,DEOTALAB,Independent,1759

ASHA TIWARI,DEOTALAB,Independent,844

PARMASHWAR PRASAD DUBAY,DEOTALAB,Independent,775

RAKESH SINGH TIWARI (BABLU),DEOTALAB,Sapaks Party,708

ANGAD YADAV,DEOTALAB,Aam Aadmi Party,705

RAJPRAKASH MISHRA PANNIHA,DEOTALAB,Bhartiya Shakti Chetna Party,573

MAMTA PATEL,DEOTALAB,Apna Dal (Soneylal),563

RAMESHWAR PRASAD GUPTA,DEOTALAB,Jan Adhikar Party,553

GAURI SHANKAR SAKET,DEOTALAB,Independent,461

RAJESH KUMAR NAPIT,DEOTALAB,Janata Congress,357

MOTILAL SAKET,DEOTALAB,Independent,352

PANKAJ TIWARI,DEOTALAB,Independent,352

NIRUPAMA PUSHPENDRA PATEL,DEOTALAB,Peoples Party of India (Democratic),348

GIRISH GAUTAM,DEOTALAB,Akhil Bharatiya Hind Kranti Party,309

RAM KUSHAL PATEL,DEOTALAB,Pichhara Samaj Party United,282

PRADEEP SINGH,DEOTALAB,Independent,206

BANSHROOP PRASAD PATEL,DEOTALAB,Independent,190

None of the Above,DEOTALAB,None of the Above,623

VISHAL JAGDISH PATEL,DEPALPUR,Indian National Congress,94981

MANOJ NIRBHAYSINGH PATEL,DEPALPUR,Bharatiya Janata Party,85937

BRAJESH KANNOJI (AHIRWAR),DEPALPUR,Bahujan Samaj Party,1340

BAHADUR SINGH MANDLOI,DEPALPUR,Aam Aadmi Party,1192

SHEIKH AZIJ,DEPALPUR,Independent,715

SOHAN PANCHAL,DEPALPUR,Independent,616

RAMCHARAN PATEL,DEPALPUR,Shiv Sena,400

RAJESH GUPTA,DEPALPUR,Independent,289

SOHAN SOLANKI (MALVI),DEPALPUR,Prajatantrik Samadhan Party,280

RAKESH  PATEL,DEPALPUR,Independent,180

GAJRAJ SINGH CHOUDHARY,DEPALPUR,Independent,179

NILESH NEEMA,DEPALPUR,Independent,153

None of the Above,DEPALPUR,None of the Above,1957

SUBHASH RAM CHARITRA,DEVSAR,Bharatiya Janata Party,63295

BANSHMANI PRASAD VERMA,DEVSAR,Indian National Congress,52617

SURENDRA PRAJAPATI,DEVSAR,Gondvana Gantantra Party,18320

SHIV SHANKAR PRASAD,DEVSAR,Bahujan Samaj Party,14464

SHIV KALI SAKET,DEVSAR,Communist Party of India,2913

SUBHASH CHANDRA VERMA,DEVSAR,Aam Aadmi Party,2585

AD. SHYAMLAL SAKET,DEVSAR,Bhartiya Shakti Chetna Party,2134

JANARDAN PRASAD PRAJAPTI,DEVSAR,Peoples Party of India (Democratic),2108

RAMKRIPAL BASOR,DEVSAR,Republican Party of India (A),1603

NIRMALA DR H L PRAJAPATI,DEVSAR,Saman Aadmi Saman Party,1303

BHUWAL SAKET S/O HARBHUKHAN,DEVSAR,Shiv Sena,947

None of the Above,DEVSAR,None of the Above,5307

GAYATRI RAJE PUAR,DEWAS,Bharatiya Janata Party,103456

THAKUR JAYSINGH,DEWAS,Indian National Congress,75469

DILIP BANGAR,DEWAS,Independent,2362

SHAIKH QUTUBUDDIN,DEWAS,Bahujan Samaj Party,1827

SADHANA PRAJAPATI,DEWAS,Independent,770

ISHWAR SINGH,DEWAS,Sapaks Party,496

MUNNI SHATH RAJANDR SHARMA,DEWAS,Independent,424

HIMANSHU SHRIVASTAVA,DEWAS,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),398

