CHETAN PRAKASH PANIA,Bikaner West,Abhinav Rajasthan Party,884

SURENDRA SINGH,Bikaner West,Independent,389

PUKHRAJ,Bikaner West,Shiv Sena,306

SHIV SHANKAR OJHA,Bikaner West,Anarakshit Samaj Party,216

RITESH KUMAR,Bikaner West,Aam Aadmi Party,205

HAJI MO.,Bikaner West,Dalit Kranti Dal,116

None of the Above,Bikaner West,None of the Above,1780

HEERARAM,Bilara,Indian National Congress,75671

ARJUN LAL,Bilara,Bharatiya Janata Party,66053

VIJENDRA JHALA,Bilara,Rashtriya Loktantrik Party,37796

MANGILAL,Bilara,Abhinav Rajasthan Party,1952

PUKHRAJ SONEL,Bilara,Independent,1265

None of the Above,Bilara,None of the Above,2387

ASHOK DOGRA,Bundi,Bharatiya Janata Party,97370

HARIMOHAN SHARMA,Bundi,Indian National Congress,96657

SITA,Bundi,Bahujan Samaj Party,3556

ABDUL ANIS ANSARI,Bundi,SOCIAL DEMOCRATIC PARTY OF INDIA,3456

SANTOSH KUMARI,Bundi,Independent,3002

MANGILAL BHEEL,Bundi,Independent,2483

HEMRAJ,Bundi,Independent,2102

LAKHAN,Bundi,Independent,2006

RUKHSANA,Bundi,Independent,1497

RAKESH KUMAR,Bundi,Independent,976

GYARSI LAL GURJAR,Bundi,Independent,751

PREM SHANKAR,Bundi,Independent,500

OM PRAKASH MEENA,Bundi,Bhartiya Kisan Party,466

MANOJ KUMAR,Bundi,Independent,438

RAM KUWAR,Bundi,Bharatiya Yuva Shakti,327

GHANSHYAM,Bundi,Naya Bharat Party,270

KAMLESH CHAUHAN,Bundi,Rashtriya Mazdoor Kisan Party,259

None of the Above,Bundi,None of the Above,1692

VED PRAKASH SOLANKI,Chaksu,Indian National Congress,70007

RAMAVATAR BAIRWA,Chaksu,Bharatiya Janata Party,66576

HEMANT VIJAY,Chaksu,Rashtriya Loktantrik Party,16706

JEETRAM BAIRWA,Chaksu,Ambedkarite Party of India,1695

SHRIKANT KAUSHAL,Chaksu,Bharatiya Yuva Shakti,1252

RAJESH KUMAR BAIRWA,Chaksu,Aam Aadmi Party,748

None of the Above,Chaksu,None of the Above,1893

PRATAP SINGH,Chhabra,Bharatiya Janata Party,79707

KARAN SINGH,Chhabra,Indian National Congress,75963

VEERBHADRA SINGH,Chhabra,Independent,14252

REKHA RANI,Chhabra,Bahujan Samaj Party,2796

BHAGWAN SAWROOP,Chhabra,Bhartiya Kisan Party,1550

RAM SWAROOP NAGAR,Chhabra,Independent,796

KALAN,Chhabra,Asankhya Samaj Party,779

HEMANT KUMAR,Chhabra,Aam Aadmi Party,540

RAMESH MEENA,Chhabra,Bharat Vahini Party,414

JITENDRA,Chhabra,Bharatiya Yuva Shakti,346

None of the Above,Chhabra,None of the Above,3343

CHANDRABHAN SINGH AAKYA,Chittorgarh,Bharatiya Janata Party,106563

SURENDRA SINGH JADAWAT,Chittorgarh,Indian National Congress,82669

MANGI LAL BAIRWA,Chittorgarh,Communist Party of India,2281

ALAUDDIN,Chittorgarh,Bahujan Samaj Party,1730

GOPAL SINGH RATHORE,Chittorgarh,Aam Aadmi Party,1574

VISHNU SEN,Chittorgarh,Independent,1284

JABBAR KHAN,Chittorgarh,Independent,909

FARUK HUSAIN,Chittorgarh,Independent,493

None of the Above,Chittorgarh,None of the Above,2012

PADMARAM,Chohtan,Indian National Congress,83601

ADU RAM MEGHWAL,Chohtan,Bharatiya Janata Party,79339

SURTA RAM MEGHWAL,Chohtan,Rashtriya Loktantrik Party,24036

DHOORA RAM,Chohtan,Bharatiya Yuva Shakti,3625

RAVINDRA KUMAR MEGHWAL,Chohtan,Bahujan Samaj Party,3314

NAINARAM,Chohtan,Aam Aadmi Party,1810

None of the Above,Chohtan,None of the Above,5391

RAMLAL SHARMA,Chomu,Bharatiya Janata Party,70183

BHAGWAN SAHAI SAINI,Chomu,Indian National Congress,68895

CHHUTTAN LAL YADAV,Chomu,Rashtriya Loktantrik Party,39042

RAVIKANT SHARMA,Chomu,Independent,1401

PAWAN KUMAR,Chomu,Aam Aadmi Party,1104

RAMGOPAL,Chomu,Bahujan Samaj Party,1079

SITARAM YADAV,Chomu,Independent,931

HARIRAM SONKARIA,Chomu,Ambedkarite Party of India,419

BABU LAL BARALA,Chomu,Bhartiya Panchyat Party,397

TRIBHUWAN SINGH,Chomu,Independent,371

MOHAMMAD RAFIK,Chomu,Independent,256

DR. MAHESH KUMAR GANGWAL,Chomu,Lok Jan Shakti Party,138

BASANT LAL MEEL,Chomu,Independent,134

PAWAN KUMAR SHARMA,Chomu,Independent,102

AADIL KHAN,Chomu,Independent,91

None of the Above,Chomu,None of the Above,1859

RAJKUMAR ROAT,Chorasi,Bhartiya Tribal Party,64119

SUSHIL KATARA,Chorasi,Bharatiya Janata Party,51185

MANJULA DEVI ROAT,Chorasi,Indian National Congress,35915

JAYPRAKASH ROAT,Chorasi,Independent,2314

KANHAIYALAL KALASUA,Chorasi,Bahujan Mukti Party,2180

VIJAYAPAL ROAT,Chorasi,Bahujan Samaj Party,2047

NITESH PARMAR,Chorasi,Naya Bharat Party,1800

KANTILAL BHAMAT,Chorasi,Independent,1796

LAXMAN DAMOR,Chorasi,Independent,1733

None of the Above,Chorasi,None of the Above,4692

RAJENDRA RATHORE,Churu,Bharatiya Janata Party,87233

RAFIQUE MANDELIA,Churu,Indian National Congress,85383

SALIM GUJAR,Churu,Independent,1347

YUNAS KHAN,Churu,Independent,1209

USHA RATHORE,Churu,Bharat Vahini Party,1078

ASGAR KHAN,Churu,Bahujan Samaj Party,1053

DEVENDRA JOSHI,Churu,Abhinav Rajasthan Party,573

MAHENDRA NARAYAN PANDEY,Churu,Independent,371

RAMCHANDRA RAJOTIA,Churu,Aam Aadmi Party,241

KAMAL KUMAR SONI,Churu,Independent,160

BANWARI LAL,Churu,Bahujan Sangharshh Dal,113

ARVIND,Churu,Independent,110

None of the Above,Churu,None of the Above,1816

PRATAP SINGH KHACHARIYAWAS,Civil lines,Indian National Congress,87937

ARUN CHATURVEDI,Civil lines,Bharatiya Janata Party,69859

GULAB CHAND,Civil lines,Bahujan Samaj Party,944

JAY PRAKASH BUNAKAR,Civil lines,Independent,648

RAHIS AHMAD,Civil lines,Independent,626

DEVENDRA SHASTRI,Civil lines,Aam Aadmi Party,468

SALIM,Civil lines,Independent,386

KAILASH CHAND,Civil lines,Hindustan Janta Party,360

SWETA SHARMA,Civil lines,Bharat Vahini Party,217

KAILASH PALAWAT,Civil lines,Independent,150

BHARAT LAL,Civil lines,Independent,148

BHUPENDRA KUMAR GAUTAM,Civil lines,Ambedkarite Party of India,130

MOH. SABIR,Civil lines,Independent,130

RAJESH SHARMA,Civil lines,Bhartiya Panchyat Party,119

ANITA SAXENA,Civil lines,Independent,116

HIMANSHU SAINI,Civil lines,Republican Party of India (A),114

SANJEEV KUMAR GURJAR,Civil lines,Abhinav Rajasthan Party,107

RAJENDRA MITTAL,Civil lines,Jago Party,68

None of the Above,Civil lines,None of the Above,1744

KALURAM,Dag,Bharatiya Janata Party,103665

MADAN LAL,Dag,Indian National Congress,84152

VIKRAM LAL DASAURIYA,Dag,Ambedkarite Party of India,2875

RAMSWAROOP,Dag,Bahujan Samaj Party,2078

JAY PRAKASH,Dag,Bharatiya Yuva Shakti,1071

None of the Above,Dag,None of the Above,4247

VIRENDRA SINGH,DANTARAMGARH,Indian National Congress,64931

HARISH CHAND KUMAWAT,DANTARAMGARH,Bharatiya Janata Party,64011

AMRARAM,DANTARAMGARH,Communist Party of India  (Marxist),45186

KALU RAM,DANTARAMGARH,Bahujan Samaj Party,3661

VIJENDRA,DANTARAMGARH,Independent,2782

HANUMAN SINGH,DANTARAMGARH,Independent,1750

PRAHLAD BARWAR,DANTARAMGARH,Ambedkarite Party of India,1625

RAM SINGH,DANTARAMGARH,Independent,1414

MUKESH KUMAR,DANTARAMGARH,Rashtriya Loktantrik Party,397

SANWARMAL,DANTARAMGARH,Independent,383

BANSHILAL KATARIA,DANTARAMGARH,Independent,301

ASHOK KUMAR VERMA,DANTARAMGARH,Independent,265

MAHAVIR PRASAD KUMAWAT,DANTARAMGARH,Bharat Vahini Party,246

KAMAL KISHOR,DANTARAMGARH,Independent,239

RAMCHANDRA,DANTARAMGARH,Indian Peoples Green Party,175

RAMESHWAR LAL,DANTARAMGARH,Abhinav Rajasthan Party,147

None of the Above,DANTARAMGARH,None of the Above,1188

MURARI LAL,Dausa,Indian National Congress,99004

SHANKAR LAL SHARMA,Dausa,Bharatiya Janata Party,48056

NAND LAL BANSIWAL,Dausa,Independent,18847

VIRENDRA KUMAR SHARMA (CHHOTYA),Dausa,Aam Aadmi Party,1260

GOPAL LAL MEENA,Dausa,Bahujan Samaj Party,1192

DEVI SINGH,Dausa,Bharat Vahini Party,1087

DINESH KUMAR MEENA,Dausa,Independent,734

JAGRAM SAINI,Dausa,Independent,326

GOPI RAMAN SHARMA,Dausa,Independent,212

None of the Above,Dausa,None of the Above,1529

CHETAN SINGH CHOUDHARY,Deedwana,Indian National Congress,92981

JITENDRA SINGH,Deedwana,Bharatiya Janata Party,52379

HAKEEM KHAN,Deedwana,Aam Aadmi Party,7177

RAJU RAM,Deedwana,Independent,3339

MANGEJ SINGH,Deedwana,Independent,3101

GANESHA RAM,Deedwana,Bahujan Samaj Party,2748

SHER SINGH,Deedwana,Independent,1499

LAXMINIWAS,Deedwana,Dalit Soshit Pichhara Varg  Adhikar Dal,984

GOPAL RAM,Deedwana,Independent,297

None of the Above,Deedwana,None of the Above,1506

VISHVENDRA SINGH,Deeg-kumher,Indian National Congress,73730

DR. SHAILESH SINGH,Deeg-kumher,Bharatiya Janata Party,65512

PRATAP SINGH SINSINWAR MAHARAWAR,Deeg-kumher,Bahujan Samaj Party,20026

SURENDRA SINGH,Deeg-kumher,Independent,622

CHANDRAPAL,Deeg-kumher,Aam Aadmi Party,472

OMVATI,Deeg-kumher,Independent,416

OMPRKASH,Deeg-kumher,Independent,158

VIKRAM SINGH HAVALDAR,Deeg-kumher,Khushhal Kisan Party,140

LOKENDRA KUMAR,Deeg-kumher,Bharatiya Rashtravadi Samanta Party,128

HARIOM,Deeg-kumher,Bharatiya Yuva Shakti,90

None of the Above,Deeg-kumher,None of the Above,1081

VIJAYPAL MIRDHA,Degana,Indian National Congress,75362

AJAY SINGH KILAK,Degana,Bharatiya Janata Party,53824

MANGILAL KALA,Degana,Independent,17173

MOHAN SINGH SAANJU,Degana,Independent,13205

BAJRANG SINGH,Degana,Independent,3476

SHIV DESWAL,Degana,Bahujan Samaj Party,2472

BHANWAR LAL,Degana,Communist Party of India,1940

RANVEERSINGH,Degana,Janata Dal  (United),1737

DEVARAM THOLIYA,Degana,Abhinav Rajasthan Party,1161

MANJU DEVI SONI,Degana,Anjuman Party,305

None of the Above,Degana,None of the Above,2495

HARISH CHANDRA MEENA,Deoli - uniara,Indian National Congress,95540

RAJENDRA GURJAR,Deoli - uniara,Bharatiya Janata Party,74064

UDAY LAL GURJAR,Deoli - uniara,Independent,8876

OM PRAKASH BAIRWA,Deoli - uniara,Bahujan Samaj Party,3724

BADRILAL SHARMA,Deoli - uniara,Abhinav Rajasthan Party,1088

RAJU,Deoli - uniara,Independent,894

SURENDRA,Deoli - uniara,National Unionist Zamindara Party,673

LADDU LAL MEENA,Deoli - uniara,Aam Aadmi Party,366

BANWARI,Deoli - uniara,Bharatiya Yuva Shakti,334

None of the Above,Deoli - uniara,None of the Above,2605

GOTAM LAL,Dhariyawad,Bharatiya Janata Party,96457

NAGRAJ,Dhariyawad,Indian National Congress,72615

BHAGWAN LAL,Dhariyawad,Communist Party of India,5280

KESULAL,Dhariyawad,Bahujan Samaj Party,4465

BHERU LAL,Dhariyawad,Bhartiya Tribal Party,4406

GAUTAMA LAL MEENA,Dhariyawad,Communist Party of India  (Marxist-Leninist)  (Liberation),2124

SHANKER LAL,Dhariyawad,Bharatiya Yuva Shakti,2117

NAGENDRA,Dhariyawad,Janta Sena Rajasthan,1044

None of the Above,Dhariyawad,None of the Above,5769

PARASRAM MORDIA,DHOD,Indian National Congress,75142

PEMA RAM,DHOD,Communist Party of India  (Marxist),61089

GORDHAN,DHOD,Bharatiya Janata Party,46667

PEMARAM,DHOD,Independent,1702

BHAGIRATH,DHOD,Independent,1323

BHARAT SINGH,DHOD,Bahujan Samaj Party,916

PARSARAM,DHOD,Independent,770

BAJRANG LAL,DHOD,Ambedkarite Party of India,498

MAHENDRA,DHOD,Aam Aadmi Party,196

OMPRAKASH,DHOD,Independent,161

None of the Above,DHOD,None of the Above,1775

SHOBHARANI KUSHWAH,Dholpur,Bharatiya Janata Party,67349

DR. SHIV CHARAN SINGH KUSHAWAH,Dholpur,Indian National Congress,47989

KISHAN CHAND SHARMA,Dholpur,Bahujan Samaj Party,21253

CHAND PRAKASH SHARMA URF C.P. SHARMA,Dholpur,Independent,6244

RAMKHILADI,Dholpur,Independent,875

SURESH,Dholpur,Independent,577

AMIT KUMAR SISONDIYA,Dholpur,Bharatiya Yuva Shakti,471

MUKESH CHAND SHARMA,Dholpur,Independent,363

DRONACHARYA,Dholpur,Independent,209

PRAMOD KUMAR,Dholpur,Independent,202

GAFFAR UDDIN,Dholpur,Independent,121

ANUP KUMAR SHARMA,Dholpur,Independent,104

None of the Above,Dholpur,None of the Above,1335

BABULAL NAGAR,Dudu,Independent,68769

DR. PREM CHAND BAIRWA,Dudu,Bharatiya Janata Party,53990

RITESH BAIRWA,Dudu,Indian National Congress,28798

SHANKAR LAL NAROLIA,Dudu,Rashtriya Loktantrik Party,18948

RAMESH KUMAR,Dudu,Independent,1443

GOPAL LAL BAIRWA,Dudu,Bharatiya Yuva Shakti,1393

JITENDRA KUMAR SURYAWANSHI (BAIRWA),Dudu,Bahujan Samaj Party,1297

NANAK RAM KHATEEK,Dudu,Aam Aadmi Party,605

RAMLAL,Dudu,Akhil Bhartiya Aamjan Party,429

MANOJ KUMAR JATOLIA,Dudu,Khushhal Kisan Party,285

None of the Above,Dudu,None of the Above,1496

GANESH GHOGRA,Dungarpur,Indian National Congress,75482

MADHAVLAL VARAHAT,Dungarpur,Bharatiya Janata Party,47584

VELARAM,Dungarpur,Bhartiya Tribal Party,13004

DEVENDRA KATARA,Dungarpur,Independent,8633

GOTAMLAL,Dungarpur,Communist Party of India  (Marxist),7644

AMRUTLAL,Dungarpur,Bahujan Samaj Party,3464

MAYA,Dungarpur,All India Hindustan Congress Party,2367

None of the Above,Dungarpur,None of the Above,4720

HAKAM ALI KHAN,Fatehpur,Indian National Congress,80354

SUNITA KUMARI,Fatehpur,Bharatiya Janata Party,79494

ABID HUSSAIN,Fatehpur,Communist Party of India  (Marxist),3931

ZARINA BANU,Fatehpur,Bahujan Samaj Party,1965

YAKUB,Fatehpur,Independent,1052

GULAB ALBELA KUMHAR,Fatehpur,Independent,726

CHOTHMAL,Fatehpur,Bahujan Sangharshh Dal,721

TAYAB KHAN,Fatehpur,Aam Aadmi Party,475

SAMPAT KUMAR CHAUMAL,Fatehpur,Independent,413

MUKESH KUMAR,Fatehpur,Dalit Soshit Pichhara Varg  Adhikar Dal,233

NARESH KUMAR,Fatehpur,Bharatiya Yuva Shakti,98

None of the Above,Fatehpur,None of the Above,1165

RAJ KUMAR GAUR,Ganganagar,Independent,44998

ASHOK CHANDAK,Ganganagar,Indian National Congress,35818

VINITA AHUJA,Ganganagar,Bharatiya Janata Party,29686

JAIDEEP BIHANI,Ganganagar,Independent,29206

PRAHALAD RAI TAK,Ganganagar,Bahujan Samaj Party,14834

KAMINI JINDAL,Ganganagar,National Unionist Zamindara Party,4887

RADHESHYAM GANGANAGAR,Ganganagar,Independent,2318

DHIR SINGH,Ganganagar,Independent,994

NAND KISHORE BIHANI,Ganganagar,Independent,981

KRISHAN KUMAR,Ganganagar,Independent,848

AMIT KARGWAL,Ganganagar,Aam Aadmi Party,836

PREET KALRA,Ganganagar,Independent,457

RAHUL MAHASHAYA,Ganganagar,Lok Jan Shakti Party,419

RAJESH BHART,Ganganagar,Independent,387

AMIT KHARIWAL,Ganganagar,Independent,293

JASWANT SINGH,Ganganagar,Maharana Kranti Party,281

ASHOK KUMAR,Ganganagar,Independent,275

KARISHMA,Ganganagar,Dalit Kranti Dal,233

DAYA RAM,Ganganagar,Bharat Lok Sewak Party,219

SHYAM SUNDER,Ganganagar,Independent,177

JAKIR HUSAIN,Ganganagar,Jantawadi Congress Party,174

MANJEET SINGH,Ganganagar,Abhinav Rajasthan Party,162

None of the Above,Ganganagar,None of the Above,1170

RAMKESH,Gangapur,Independent,58744

MANSINGH GURJAR,Gangapur,Bharatiya Janata Party,48678

RAJESH,Gangapur,Indian National Congress,39861

RAMKHILARI MEENA,Gangapur,Bahujan Samaj Party,5295

DASHARATH SINGH,Gangapur,Independent,944

RAHMAT KHAN,Gangapur,Independent,855

MANOJ KUMAR BAIRWA,Gangapur,Independent,803

PANKAJ KUMAR,Gangapur,Abhinav Rajasthan Party,662

KAUSHAL TANWAR,Gangapur,Independent,440

RAM SAHAY MEENA KALKY,Gangapur,Peoples Party of India (Democratic),245

KRISHNA KANT,Gangapur,Independent,174

OMPRAKASH,Gangapur,Independent,150

MUKESH CHAND,Gangapur,Aam Aadmi Party,130

SAIYAD JAKIR HUSAIN,Gangapur,Nationalist People's Front,129

None of the Above,Gangapur,None of the Above,2186

KAILASH CHANDRA MEENA,Garhi,Bharatiya Janata Party,99350

KANTA BHIL,Garhi,Indian National Congress,74949

RAJU,Garhi,Bhartiya Tribal Party,23093

CHETAN,Garhi,Bahujan Samaj Party,2618

DEVILAL DAMOR,Garhi,Aam Aadmi Party,1159

None of the Above,Garhi,None of the Above,4619

HARENDRA NINAMA,Ghatol,Bharatiya Janata Party,101121

NANALAL NINAMA,Ghatol,Indian National Congress,96672

NARESH KUMAR,Ghatol,Bhartiya Tribal Party,4660

NAVNEET LAL NINAMA,Ghatol,Independent,3899

LAKSHAMAN,Ghatol,Bahujan Samaj Party,3135

BAPUDA NINAMA,Ghatol,Independent,1636

MADAN LAL,Ghatol,Independent,1371

NATHU LAL,Ghatol,Janata Dal  (United),912

None of the Above,Ghatol,None of the Above,4857

PRATAP LAL BHEEL (GAMETI),Gogunda,Bharatiya Janata Party,82307

DR. MANGI LAL GARASIYA,Gogunda,Indian National Congress,77896

LAHARA BHIL,Gogunda,Communist Party of India,4364

CHAMPARAM,Gogunda,Bahujan Samaj Party,3700

BATTI LAL MEENA,Gogunda,Independent,3272

BIRDHI LAL CHHANWAL,Gogunda,Independent,2405

PRAKASH KUMAR,Gogunda,Janta Sena Rajasthan,1457

REKHA BHEEL,Gogunda,Aam Aadmi Party,877

None of the Above,Gogunda,None of the Above,4169

HEMARAM CHOUDHARY,Gudhamalani,Indian National Congress,93433

LADU RAM,Gudhamalani,Bharatiya Janata Party,79869

VIJAY SINGH,Gudhamalani,Rashtriya Loktantrik Party,4461

HANUMAN CHOUDHARY,Gudhamalani,Aam Aadmi Party,3031

PAWAN KUMAR,Gudhamalani,Bahujan Samaj Party,2920

ADARAM MEGHWAL,Gudhamalani,Bahujan Mukti Party,2343

BHIKHARAM PRAJAPAT,Gudhamalani,Independent,1896

RAMARAM PRAJAPAT,Gudhamalani,Dalit Soshit Pichhara Varg  Adhikar Dal,534

LADHURAM BISHNOI,Gudhamalani,Naya Bharat Party,492

None of the Above,Gudhamalani,None of the Above,2012

VINOD KUMAR,Hanumangarh,Indian National Congress,111207

RAMPRATAP,Hanumangarh,Bharatiya Janata Party,95685

RAGHUVER SINGH,Hanumangarh,Communist Party of India  (Marxist),4347

JETHA RAM,Hanumangarh,Bahujan Samaj Party,2529

RAMKUMAR,Hanumangarh,Communist Party of India,1708

SURENDRAPAL,Hanumangarh,Aam Aadmi Party,1421

KULDEEP SINGH,Hanumangarh,Bahujan Mukti Party,962

VINOD KUMAR,Hanumangarh,Independent,806

VINOD KUMAR,Hanumangarh,Independent,736

RAMPRATAP,Hanumangarh,Independent,698

VINOD KUMAR,Hanumangarh,Rashtriya Loktantrik Party,515

CHIRANJI LAL,Hanumangarh,Independent,473

VINOD KUMAR MEGHWAL,Hanumangarh,Bharatiya Republican Paksha,322

SALMA BANO,Hanumangarh,Dalit Kranti Dal,195

None of the Above,Hanumangarh,None of the Above,2215

DR. MAHESH JOSHI,Hawa mahal,Indian National Congress,85474

SURENDRA PAREEK,Hawa mahal,Bharatiya Janata Party,76192

VIMAL AGRAWAL,Hawa mahal,Bharat Vahini Party,1437

YAKUB KHAN,Hawa mahal,Independent,1348

SAHIDA TARIK,Hawa mahal,Bahujan Samaj Party,898

RAFIK,Hawa mahal,Independent,743

PURUSHOTTAM SHARMA,Hawa mahal,Independent,390

ASHA DEVI SHARMA,Hawa mahal,Bharatiya Jan Kranti Dal (Democratic),381

SIRAJUDDIN,Hawa mahal,Independent,347

KAYUM IBRAHIM ABBAS,Hawa mahal,Aam Aadmi Party,341

MEERA DEVI,Hawa mahal,Independent,248

BAHADUR KHAN,Hawa mahal,All India Hindustan Congress Party,209

VINOD,Hawa mahal,Independent,174

KAPIL KAUSHIK,Hawa mahal,Jago Party,144

GIRRAJ GUJAR,Hawa mahal,Independent,141

NOUSHAD,Hawa mahal,Independent,137

SMT. KAMLESH SHARMA,Hawa mahal,Nationalist People's Front,113

MOHAMMED PARAWEZ,Hawa mahal,Janata Dal  (Secular),84

GIRISH SHARMA,Hawa mahal,Bharatiya Yuva Shakti,69

None of the Above,Hawa mahal,None of the Above,796

BHAROSI LAL,Hindaun,Indian National Congress,104694

MANJU KHAIRWAL,Hindaun,Bharatiya Janata Party,77914

SHASHI DUTTA,Hindaun,Rashtriya Loktantrik Party,878

SHIVNARAYAN,Hindaun,Bharatiya Yuva Shakti,751

None of the Above,Hindaun,None of the Above,1761

ASHOK,Hindoli,Indian National Congress,109958

OMENDRA SINGH HADA,Hindoli,Bharatiya Janata Party,79417

MANJU MEENA,Hindoli,Independent,1344

KESARI LAL,Hindoli,Bahujan Samaj Party,1291

VISHNU SHARMA,Hindoli,Loktantrik Janta Dal,627

KAILASH,Hindoli,Independent,537

UDAI LAL,Hindoli,Inqalab Vikas Dal,337

MUKESH KUMAR,Hindoli,Bharatiya Yuva Shakti,323

DHARMARAJ,Hindoli,Rashtriya Mazdoor Kisan Party,317

DAYAL DAS,Hindoli,Hindusthan Nirman Dal,304

KANHAIYA LAL,Hindoli,Aam Aadmi Party,229

None of the Above,Hindoli,None of the Above,3937

GOPI CHAND MEENA,Jahazpur,Bharatiya Janata Party,94970

DHEERAJ GURJAR,Jahazpur,Indian National Congress,81717

NAND LAL KHATIK,Jahazpur,Bahujan Samaj Party,1551

RATAN SINGH,Jahazpur,Independent,1551

KAJOD MAL,Jahazpur,Independent,623

RAM KARAN MEENA,Jahazpur,National Future Party,483

None of the Above,Jahazpur,None of the Above,2984

ROOPARAM,Jaisalmer,Indian National Congress,106531

SANGSINGH BHATI,Jaisalmer,Bharatiya Janata Party,76753

VEER SINGH BHATI,Jaisalmer,Bharat Vahini Party,1429

RENWATA RAM,Jaisalmer,Independent,767

BAHADUR KHAN,Jaisalmer,Independent,738

None of the Above,Jaisalmer,None of the Above,1484

AVINASH,Jaitaran,Bharatiya Janata Party,65607

DILIP CHOUDHARY,Jaitaran,Indian National Congress,53419

KRISHAN SINGH GURJAR,Jaitaran,Independent,19112

SURENDRA GOYAL,Jaitaran,Independent,17684

MUKUT SINGH,Jaitaran,Independent,11198

PUKH RAJ,Jaitaran,Dalit Kranti Dal,10203

RAJESH KUMAR KUMAWAT,Jaitaran,Independent,5931

VISHNU KUMAR DADHICH,Jaitaran,Independent,1774

SHANKAR LAL,Jaitaran,Bahujan Samaj Party,1391

MANISH KUMAR CHOUDHARY,Jaitaran,Independent,1313

SHANKAR LAL,Jaitaran,Independent,1265

MOHAN SINGH,Jaitaran,Hindustan Shakti Sena,966

KALURAM,Jaitaran,Independent,966

HARISH CHAND,Jaitaran,Hind Congress Party,850

BHAGWATI SINGH,Jaitaran,Bharat Vahini Party,753

SUVA LAL,Jaitaran,Independent,533

GOPAL SINGH,Jaitaran,Abhinav Rajasthan Party,490

DHARAM CHAND,Jaitaran,Independent,463

BHAGIRATH,Jaitaran,Aam Aadmi Party,281

LADUSINGH,Jaitaran,Bharatiya Yuva Shakti,265

None of the Above,Jaitaran,None of the Above,809

JOGESHWAR GARG,Jalore,Bharatiya Janata Party,95086

MANJU MEGHWAL,Jalore,Indian National Congress,59852

OM PRAKASH CHOUHAN,Jalore,Bharat Vahini Party,2190

BHEEMARAM,Jalore,Bahujan Mukti Party,1842

None of the Above,Jalore,None of the Above,4130

GOPAL LAL MEENA,Jamwa ramgarh,Indian National Congress,89165

MAHENDRA PAL MEENA,Jamwa ramgarh,Bharatiya Janata Party,67481

MEERA DEVI,Jamwa ramgarh,Independent,1042

KISHAN LAL MEENA,Jamwa ramgarh,Aam Aadmi Party,908

MALIRAM NAYAKA,Jamwa ramgarh,Independent,331

LEELADHAR MEENA,Jamwa ramgarh,Rashtriya Loktantrik Party,155

MADAN LAL VERMA,Jamwa ramgarh,Bharat Vahini Party,147

HANUMAN SAHAYA DHANKA,Jamwa ramgarh,Bhartiya Panchyat Party,128

RAMESH CHAND DHANKA,Jamwa ramgarh,Indian Peoples Green Party,125

RIDDHI CHAND MEENA,Jamwa ramgarh,Bharatiya Yuva Shakti,95

RAM PRVESH DABLA,Jamwa ramgarh,Bharatiya Rashtravadi Samanta Party,95

None of the Above,Jamwa ramgarh,None of the Above,2195

MANJU DEVI,Jayal,Indian National Congress,68415

ANIL,Jayal,Rashtriya Loktantrik Party,49811

DR. MANJU BAGHMAR,Jayal,Bharatiya Janata Party,32261

ANNU DEVI,Jayal,National Unionist Zamindara Party,4675

JITENDRA,Jayal,Bharatiya Yuva Shakti,2232

MEGARAM,Jayal,Independent,985

SOHANA RAM RATHI,Jayal,Independent,825

PREMRAJ,Jayal,Bahujan Sangharshh Dal,643

None of the Above,Jayal,None of the Above,2401

BABU LAL,Jhadol,Bharatiya Janata Party,87527

SUNIL KUMAR BHAJAT,Jhadol,Indian National Congress,74580

SHANKAR LAL PARGI,Jhadol,Communist Party of India  (Marxist),10498

SOHAN LAL,Jhadol,Independent,6209

NIMA LAL,Jhadol,Bahujan Samaj Party,5757

LADURAM,Jhadol,Aam Aadmi Party,4584

None of the Above,Jhadol,None of the Above,7457

VASUNDHARA RAJE,Jhalrapatan,Bharatiya Janata Party,116484

MANVENDRA SINGH,Jhalrapatan,Indian National Congress,81504

SHREELAL,Jhalrapatan,Independent,7490

GAYAS AHMED KHAN,Jhalrapatan,Bahujan Samaj Party,2684

GOVERDHAN DANGI,Jhalrapatan,Aam Aadmi Party,1602

VIRAM LAL,Jhalrapatan,Independent,1215

MOHAMMAD NASIR,Jhalrapatan,Independent,567

KARAN SHARMA,Jhalrapatan,Independent,497

