PULIPATI PRAKASH,Madhira,Independent,218

None of the Above,Madhira,None of the Above,1011

BANOTH SHANKAR NAIK,Mahabubabad,Telangana Rashtra Samithi,85397

BALARAM NAIK PORIKA,Mahabubabad,Indian National Congress,71863

JATOTHU HUSSAIN,Mahabubabad,Bharatiya Janata Party,11646

BATTU BINAMA,Mahabubabad,Independent,4819

BANOTH MOHANLAL,Mahabubabad,Bahujana Left Party,2604

BALU NAYAK BHUKYA,Mahabubabad,Bahujan Samaj Party,1515

DARAMSOTHU NARAYANA SINGH,Mahabubabad,Independent,1030

HALAVATH LINGYA,Mahabubabad,Independent,935

SOLAM SAHADEV,Mahabubabad,Independent,895

BANOTHU RAMDAS,Mahabubabad,Independent,606

PRASAD DAPPU,Mahabubabad,Independent,351

None of the Above,Mahabubabad,None of the Above,3279

V. SRINIVAS GOUD,Mahbubnagar,Telangana Rashtra Samithi,86474

M. CHANDRA SHEKAR,Mahbubnagar,Telugu Desam,28699

IBRAHIM SYED,Mahbubnagar,Bahujan Samaj Party,21664

MAREPALLY SURENDER REDDY,Mahbubnagar,Nationalist Congress Party,11633

G. PADMAJA REDDY,Mahbubnagar,Bharatiya Janata Party,5945

MOHAMMED IMTIYAZ AHAMAD,Mahbubnagar,Independent,1147

BABU CHINTALAPALLY,Mahbubnagar,Aam Aadmi Party,592

MUDAVATH RAVI NAIK,Mahbubnagar,Independent,513

MOHD. GULAM GOUSE,Mahbubnagar,Bahujana Left Party,364

T. VENKATA SWAMY,Mahbubnagar,Independent,314

A. SRISHAILAM YADAV,Mahbubnagar,Independent,280

V. MALLIKARJUN,Mahbubnagar,Independent,234

JAGADEESH CHAND,Mahbubnagar,Independent,200

SATYANARAYANA,Mahbubnagar,Shiv Sena,179

None of the Above,Mahbubnagar,None of the Above,1423

PATLOLLA SABITHA INDRA REDDY,Maheshwaram,Indian National Congress,95481

TEEGALA KRISHNA REDDY,Maheshwaram,Telangana Rashtra Samithi,86254

ANDELA SRIRAMULU,Maheshwaram,Bharatiya Janata Party,39445

KRISHNA REDDY,Maheshwaram,Samajwadi Forward Bloc,3457

SHEKAR IBRAM,Maheshwaram,Bahujan Samaj Party,2031

MD. JAFFAR,Maheshwaram,Independent,1381

MOHAMMED MERAJ UDDIN,Maheshwaram,Independent,708

SRIKANTH GUNJA,Maheshwaram,Independent,656

KANKTEKAR ARUN KUMAR,Maheshwaram,Bahujana Left Party,546

DUDUKA SRISAILAM,Maheshwaram,Independent,479

C. PADMA,Maheshwaram,Pyramid Party of India,440

NAKKA SHARATH KUMAR,Maheshwaram,Independent,416

EDUKOJU PRANAY RAJ,Maheshwaram,Independent,228

G. SOUJANYA GUPTHA,Maheshwaram,Shiv Sena,187

SYED ABBAS,Maheshwaram,Aam Aadmi Party,144

G.MADHUSUDHAN,Maheshwaram,Jai Swaraj Party,124

RUPANI LINGASVAMI,Maheshwaram,All India Forward Bloc,102

None of the Above,Maheshwaram,None of the Above,2171

CHITTEM RAMMOHAN REDDY,Makthal,Telangana Rashtra Samithi,78686

JALANDER REDDY,Makthal,Independent,30371

K. DHAYYAKKAAR REDDY,Makthal,Telugu Desam,26579

KONDAIAH,Makthal,Bharatiya Janata Party,20242

KORI MAREPPA,Makthal,Bahujan Samaj Party,1944

G. RAVI KUMAR YADAV,Makthal,Independent,1349

G.VENKATRAM REDDY,Makthal,Bahujana Left Party,1190

JUTLA SRINIVASULU,Makthal,Independent,1111

SUDHARSHAN,Makthal,All India Samata Party,790

RAMESH KUMAR BANDARI,Makthal,Samajwadi Party,575

None of the Above,Makthal,None of the Above,2106

AHMED BIN ABDULLAH BALALA,Malakpet,All India Majlis-E-Ittehadul Muslimeen,53281

MOHAMMED MUZAFFAR ALI KHAN,Malakpet,Telugu Desam,29769

ALE JEETENDRA,Malakpet,Bharatiya Janata Party,20880

C SATISH KUMAR,Malakpet,Telangana Rashtra Samithi,17103

PAVAN KUMAR SHARMA,Malakpet,Akhil Bharatiya Jan Sangh,614

MANIK RAO. P,Malakpet,Independent,221

L. ASHOK NATH,Malakpet,Independent,196

J. ASHOK,Malakpet,Independent,155

HANUMANTH RAO,Malakpet,Lok Satta Party,146

C. JANARDHAN,Malakpet,Janata Dal  (Secular),126

P. SAYI LAXMI,Malakpet,Jatiya Mahila Party,124

SYED ANWAR,Malakpet,Anna YSR Congress Party,118

PODILA. VENKATA RAMANA,Malakpet,Bahujana Left Party,117

SHEEMARLA CHINNA LINGAM,Malakpet,Aam Aadmi Party,100

SYED ALI RAJ MOHAMMED,Malakpet,Rashtriya Janata Dal,89

S. VENKATADRI CHARY,Malakpet,Loktantrik Sarvjan Samaj Party,84

SAPPIDI GOPAL,Malakpet,Independent,80

ALGOLA RAMESH,Malakpet,Independent,80

SAMI ULLAH SHAREEF,Malakpet,Independent,59

MD. SHABBIR ALI KHAN,Malakpet,Independent,53

None of the Above,Malakpet,None of the Above,920

HANUMANTH RAO MYNAMPALLY,Malkajgiri,Telangana Rashtra Samithi,114149

RAMCHANDER RAO NARAPARAJU,Malkajgiri,Bharatiya Janata Party,40451

KAPILAVAI DILEEP KUMAR,Malkajgiri,Telangana Jana Samithi,34219

M.D. RAJENDRA KUMAR,Malkajgiri,Samajwadi Forward Bloc,4651

AJAY KUMAR PEDDY,Malkajgiri,Telangana Karmika Raithu Rajyam Party,1724

JAMPALA MANIKYAM,Malkajgiri,Bahujan Samaj Party,1654

GOPU RAMANA REDDY,Malkajgiri,Independent,884

C.L.YADAGIRI,Malkajgiri,Independent,694

NISSIONKARA SRAVANI,Malkajgiri,Prajaa Swaraaj Party,533

JAJULA BHASKAR,Malkajgiri,Shramajeevi Party,513

RATHOD DILIP KUMAR,Malkajgiri,Ambedkar National Congress,507

KAMALA AYILAIAH,Malkajgiri,Bahujana Left Party,443

R ANIL KUMAR,Malkajgiri,Independent,427

KING WILLIAM,Malkajgiri,All India Forward Bloc,423

K KUSUMA KUMAR REDDY,Malkajgiri,Independent,358

MEKALA NATHANIAL,Malkajgiri,Jana Vaahini Party,285

BOBBILI PAVANI REDDY,Malkajgiri,Independent,269

S.B.PRAVEEN,Malkajgiri,Independent,258

R VISHNU VARDHAN,Malkajgiri,Aam Aadmi Party,237

MAMIDIGALLA JOHN BABU,Malkajgiri,Independent,226

R SUJATHA,Malkajgiri,Independent,217

THANGELLAPALLI SHYAM SUNDER,Malkajgiri,Telangana Prajala Party,215

P MAHESH,Malkajgiri,Telangana Communist Party of India,209

S MADHU MOHAN,Malkajgiri,Independent,201

B  RAVI KANTH,Malkajgiri,Independent,188

PEDDI SRINIVAS,Malkajgiri,Shiv Sena,186

MADDELA BEEM RAJ,Malkajgiri,Independent,171

LOGGARI RAMESH,Malkajgiri,Bahujana Rashtra Samithi,170

PAREEDULA SREENIVAS,Malkajgiri,Jai Swaraj Party,152

NAGARAJ GOTTIMUKKALA,Malkajgiri,Jai Maha Bharath Party,147

RAHUL PANDIT,Malkajgiri,Swarna Bharat Party,140

DURGA PRASAD MOKADDAM,Malkajgiri,Republican Party of India,140

VED VRATH,Malkajgiri,Independent,137

DR. S L NARAYANA,Malkajgiri,Independent,136

DEEPAK SAKAT WALA,Malkajgiri,Independent,134

T LAXMI KANTH REDDY,Malkajgiri,Independent,133

VELADI PREM PRAKASH,Malkajgiri,Pyramid Party of India,119

VIVEKANAND ELUGURI,Malkajgiri,Jai Bharath Jena Sena Party,102

K V SATISH KUMAR,Malkajgiri,Independent,100

A RAMBABU,Malkajgiri,Independent,87

S GANESH,Malkajgiri,Independent,76

GANDI NAGESH GOUD,Malkajgiri,Independent,43

None of the Above,Malkajgiri,None of the Above,3391

BALAKISHAN RASAMAYI,Manakondur,Telangana Rashtra Samithi,88997

AREPALLY MOHAN,Manakondur,Indian National Congress,57488

PRABHAKAR MORE,Manakondur,Samajwadi Forward Bloc,13610

GADDAM NAGARAJU,Manakondur,Bharatiya Janata Party,4356

NISHANI RAMACHANDRAM,Manakondur,Bahujan Samaj Party,1520

MANJULA YANAMALA,Manakondur,Dalita Bahujana Party,1045

KARRE RAVINDER,Manakondur,Republican Party of India (A),783

ANDE BHANUMURTHY,Manakondur,Independent,609

GEEDI SADAIAH,Manakondur,Bahujana Left Party,544

SAMANAPELLI ANTHAIAH,Manakondur,Shiv Sena,491

MADDELA ODELU,Manakondur,Jai Maha Bharath Party,346

JAKKANAPALLY GANESH,Manakondur,All India Forward Bloc,298

DUBBA NEERAJA,Manakondur,Nationalist Congress Party,259

None of the Above,Manakondur,None of the Above,2561

NADIPELLI DIWAKAR RAO,Mancherial,Telangana Rashtra Samithi,75360

KOKKIRALA PREMSAGAR RAO,Mancherial,Indian National Congress,70512

RAGHUNATH VERABELLI,Mancherial,Bharatiya Janata Party,5018

ARE SRINIVAS,Mancherial,Bahujana Left Party,2190

BERA SATHYANARAYANA,Mancherial,Bahujan Samaj Party,2174

NAHEEMPASHA,Mancherial,Independent,2123

CHALLAGULLA VIJAYASREE,Mancherial,Independent,1672

DOMMATI RAVI KUMAR,Mancherial,Independent,1638

CHEERLA SATYAM,Mancherial,Independent,1065

PAYYAVULA LAXMINARAYANA,Mancherial,Independent,717

AGGI BHEEMAIAH,Mancherial,Pyramid Party of India,560

RANGU MALLESHAM,Mancherial,Independent,468

AJMEERA LAL,Mancherial,Independent,343

RASAMALLA KUMAR,Mancherial,Independent,250

ALPULA BHARATHI,Mancherial,India Praja Bandhu Party,241

KUAKATLA THIRUPATHI YADAV,Mancherial,Shiv Sena,229

SYED AFRATH AHMED,Mancherial,Aam Aadmi Party,201

KAMERA KRANTHI KUMAR,Mancherial,Republican Party of India (Khobragade),158

TOGARI BANESH,Mancherial,New India Party,149

MEDI NARSAIAH,Mancherial,Telangana Pragati Samithi,141

MENGANI VENKATASWAMY,Mancherial,Independent,121

None of the Above,Mancherial,None of the Above,1394

DUDDILLA SRIDHAR BABU,Manthani,Indian National Congress,89045

PUTTA MADHUKAR,Manthani,Telangana Rashtra Samithi,72815

T.NAGARJUN,Manthani,Samajwadi Forward Bloc,5457

ETUKALA. MAHESH KUMAR,Manthani,Bahujan Samaj Party,1876

RENDLA SANATH KUMAR,Manthani,Bharatiya Janata Party,1618

CHALLA LAXMAN,Manthani,Independent,1168

BOMMA BAPU.,Manthani,Independent,904

MADE KUMAR SWAMY,Manthani,Nationalist Congress Party,774

POLAM. RAJENDER,Manthani,Bahujana Left Party,552

BOODIDHA THIRUPATHI,Manthani,"Telangana Praja Samithi (Kishore, Rao and Kishan)",354

None of the Above,Manthani,None of the Above,2083

PADMA DEVENDER REDDY. M,Medak,Telangana Rashtra Samithi,97670

AMMAREDDY GARI UPENDER REDDY,Medak,Indian National Congress,49687

REVELLI VINAY SAGAR,Medak,Samajwadi Forward Bloc,6947

AKULA RAJAIAH,Medak,Bharatiya Janata Party,6321

RUDRAVARAM VENUGOPAL,Medak,Independent,1490

M. SANTHOSH REDDY,Medak,Pyramid Party of India,1188

BEESA ASHOK KUMAR,Medak,Bahujan Samaj Party,1044

L.PARSHIYA,Medak,BhartiyaBahujanKranti Dal,953

LASMAGALLA SHEKAR,Medak,Independent,541

DUDA YADESHWAR,Medak,Bahujana Left Party,324

P.SHASHIDHAR REDDY,Medak,Nationalist Congress Party,229

GUNDUKADI KARNAKAR,Medak,India Praja Bandhu Party,205

None of the Above,Medak,None of the Above,2263

CH. MALLA REDDY,Medchal,Telangana Rashtra Samithi,167324

KICCHANNAGARI LAXMA REDDY,Medchal,Indian National Congress,79334

NAKKA PRABHAKAR GOUD,Medchal,Bahujan Samaj Party,25829

PEDDI MOHAN REDDY,Medchal,Bharatiya Janata Party,23041

BAIRAPAKA JESU DASU CHAKARAVARTI,Medchal,Nava Praja Rajyam Party,978

DHARMASANAM BHANU MURTHY,Medchal,Praja Satta Party,875

VODELA SURESH BABU,Medchal,Indian Labour Party (Ambedkar Phule),601

SANTOSH VELURI,Medchal,Shiv Sena,563

GUJJA RAMESH,Medchal,Bahujana Left Party,502

DASS MEKALA,Medchal,Nationalist Congress Party,458

NEERADI HYMAVATHI,Medchal,Independent,320

CHIKKADMALLA SRINIVAS,Medchal,New India Party,307

KANDI PENTA CHARY,Medchal,Independent,280

JANAPALA PRAKASH VEER,Medchal,Bahujana Raajyam Party (Phule Ambedkar),277

HAMID UL HAK CHAUDARI,Medchal,Independent,270

None of the Above,Medchal,None of the Above,3402

NALLAMOTHU BHASKAR RAO,Miryalguda,Telangana Rashtra Samithi,83931

R. KRISHNAIAH,Miryalguda,Indian National Congress,53279

DHEERAVATH SKYLAB NAIK,Miryalguda,Independent,13961

JULAKANTI RANGA REDDY,Miryalguda,Communist Party of India  (Marxist),11221

PALLAPU BIKSHPATHI RAO,Miryalguda,Independent,4758

KARNATI PRABHAKAR,Miryalguda,Bharatiya Janata Party,2502

JILLA RAVI,Miryalguda,Independent,1183

CHINTHALA ARAVINDHA REDDY,Miryalguda,Pyramid Party of India,849

RAJU JADI,Miryalguda,Bahujan Samaj Party,812

KAMPASATI VENKANNA,Miryalguda,Independent,745

K. SRIDHAR GUPTHA,Miryalguda,Independent,532

KODAVATH NAGA NAIK,Miryalguda,Independent,436

DHANAVATH LALU NAIK,Miryalguda,Independent,380

SYED FAROOQ,Miryalguda,Independent,366

KARANTOTHU MANGTHA,Miryalguda,Independent,334

NAGENDAR BHOKRAY,Miryalguda,Independent,289

JANAIAH NANDIPATI,Miryalguda,Independent,241

KONUGANTTI RAGHAVARANI,Miryalguda,Jai Swaraj Party,235

BALAKRISHNA RAO,Miryalguda,Shiv Sena,199

NEELAKANTAM,Miryalguda,Bahujan Mukti Party,195

SUNKU SRINIVAS,Miryalguda,Independent,189

KODIREKKA ILAYARAJA,Miryalguda,Independent,186

BOLUSANI KRISHNAIAH,Miryalguda,Independent,181

GARIKAPATI RADHAKRISHNA,Miryalguda,Navodayam Party,165

ADE YADAGIRI,Miryalguda,Independent,158

MD. FAROOQ,Miryalguda,Aam Aadmi Party,143

RAJU RAMDENI,Miryalguda,Independent,126

SARIKONDA RUSHIKESHWAR RAJU,Miryalguda,Independent,107

M.V.R. REDDY,Miryalguda,Independent,95

None of the Above,Miryalguda,None of the Above,1239

GADDIGARI VITTAL REDDY,Mudhole,Telangana Rashtra Samithi,83933

PADAKANTI RAMADEVI,Mudhole,Bharatiya Janata Party,40602

RAMA RAO PATEL PAWAR,Mudhole,Indian National Congress,36580

BHOSLE NARAYAN RAO PATIL,Mudhole,Nationalist Congress Party,6011

ARMOOR NARSIMHA REDDY,Mudhole,Independent,5626

RATHOD SUREKHA,Mudhole,Bahujan Samaj Party,3659

CHELIMALWAR MAHESH,Mudhole,Independent,1543

VADNAM GOVINDARAJU,Mudhole,Independent,1108

KAMBLE VITTAL,Mudhole,Independent,918

SHARATH SURYA VAMSHI,Mudhole,Independent,701

ODNALA GANGADHAR,Mudhole,Prem Janata Dal,682

PANDITRAO TAKBIDE,Mudhole,Shiv Sena,333

None of the Above,Mudhole,None of the Above,2267

ANASUYA DANSARI,Mulug,Indian National Congress,88971

AZMEERA CHANDULAL,Mulug,Telangana Rashtra Samithi,66300

BORRA LAXMINARAYANA,Mulug,Independent,3348

BURKA CHINA VENKATAIAH,Mulug,Independent,2158

THAVITI NARAYANA,Mulug,Communist Party of India  (Marxist),1674

BANOTH DEVILAL,Mulug,Bharatiya Janata Party,1339

PUNEM MURALI KRISHNA,Mulug,Independent,510

KORNIBELLI GANESH,Mulug,Independent,323

KUDUMULA CHOKKAIAH,Mulug,Independent,271

CHELA VENKATA LAXMI,Mulug,Independent,256

BADI KRISHNA,Mulug,Telangana Prajala Party,218

GHANTAMURI SARAIAH,Mulug,Independent,163

None of the Above,Mulug,None of the Above,3249

KOMATIREDDY RAJGOPAL REDDY,Munugode,Indian National Congress,97239

KOOSUKUNTLA PRABHAKAR REDDY,Munugode,Telangana Rashtra Samithi,74687

GANGIDI MANOHAR REDDY,Munugode,Bharatiya Janata Party,12725

MANGA VENKATESH KURUMA,Munugode,Independent,3569

CHILUVERU NAGARAJU,Munugode,Samajwadi Forward Bloc,2279

GOSHIKA KARUNAKAR,Munugode,Bahujana Left Party,2080

MALGA YADAIAH,Munugode,Bahujan Samaj Party,738

KAMBAMPATI SATYANARAYANA,Munugode,Telangana Inti Party,688

BHEEMAGANI MAHESHWAR GOUD,Munugode,Independent,457

PALVAI SRAVAN REDDY,Munugode,Independent,325

MANCHUKONDA NAGARAJU,Munugode,Pyramid Party of India,226

UDARI MALLESH,Munugode,Independent,220

BONGU VENKATESH GOUD,Munugode,Social Justice Party of India,204

NAKKA YADISHWAR,Munugode,Independent,179

EEDA BHASKAR,Munugode,Independent,141

None of the Above,Munugode,None of the Above,3086

MUTA GOPAL,Musheerabad,Telangana Rashtra Samithi,72997

ANIL KUMAR YADAV M,Musheerabad,Indian National Congress,36087

DR. K. LAXMAN,Musheerabad,Bharatiya Janata Party,30813

POOSA PRADEEP KUMAR,Musheerabad,Bahujan Samaj Party,442

BATHULA SARASWATI,Musheerabad,Pyramid Party of India,294

SRINIVAS MYLAVARAPU,Musheerabad,Telugu Congress Party,271

KONGARA GANGADHARA RAO,Musheerabad,Independent,243

B. RAM MOHAN REDDY,Musheerabad,Telangana Yuva Shakti,203

ARSHIA AMERA KHATOON,Musheerabad,Ambedkar National Congress,166

CHANDU BETLA,Musheerabad,Yuva Party,147

G. RAJ KUMAR,Musheerabad,India Praja Bandhu Party,146

M PADMA,Musheerabad,Independent,135

DR. P. VIJAYENDER,Musheerabad,Independent,128

ANANDA T,Musheerabad,Republican Party of India (A),124

GURRAM MADHUSUDHAN,Musheerabad,Independent,119

KOPPALLY RAMESH,Musheerabad,Dalita Bahujana Party,102

MERAJ FATHIMA BANU,Musheerabad,Anna YSR Congress Party,100

MERCY MARGARET,Musheerabad,Independent,80

MOHAMMED MAHABOOB ALI,Musheerabad,New India Party,77

PRAVEEN KUMAR CHETHALA,Musheerabad,Bahujana Rashtra Samithi,76

KARANKOTE NARENDER,Musheerabad,All India Forward Bloc,76

THUMMALA PRAFUL RAM REDDY,Musheerabad,Independent,64

GERA JOHN SUNDER RAO,Musheerabad,Independent,59

TANGIRLA VENKAPPA SOMAYAJULU,Musheerabad,Independent,53

MOHD ATHER NAWAB,Musheerabad,Jana Vaahini Party,53

HARAK BAHADUR CHETTRI,Musheerabad,Hindu Ekta Andolan Party,51

None of the Above,Musheerabad,None of the Above,1664

NOMULA NARSIMHAIAH,Nagarjuna Sagar,Telangana Rashtra Samithi,83655

JANA REDDY KUNDURU,Nagarjuna Sagar,Indian National Congress,75884

VADLAPALLY RAMAKRISHNA REDDY,Nagarjuna Sagar,Samajwadi Forward Bloc,9819

KANKANALA NIVEDITA,Nagarjuna Sagar,Bharatiya Janata Party,2675

MASNA VENUGOPALU,Nagarjuna Sagar,Independent,2338

KATTA YADAIAH MUDIRAJ,Nagarjuna Sagar,Bahujan Samaj Party,965

RATHAN KUMAR GANTEKAMPU,Nagarjuna Sagar,Independent,793

SOUJANYA RAMAVATH,Nagarjuna Sagar,Bahujana Left Party,681

MD. KUTUBODDIN,Nagarjuna Sagar,Aam Aadmi Party,624

JANAPATI NAGARAJU YADAV,Nagarjuna Sagar,Independent,446

PANUGOTHU LALSINGH,Nagarjuna Sagar,Independent,390

GOPALA BABU,Nagarjuna Sagar,Telangana Prajala Party,343

VANKADOTHU KOTA NAYAK,Nagarjuna Sagar,Independent,342

JAKKULA NARSIMHA,Nagarjuna Sagar,Independent,232

None of the Above,Nagarjuna Sagar,None of the Above,1325

MARRI JANARDHAN REDDY,Nagarkurnool,Telangana Rashtra Samithi,102493

DR. JANARDHAN REDDY NAGAM,Nagarkurnool,Indian National Congress,48139

MENNO SAIMON,Nagarkurnool,Samajwadi Forward Bloc,5545

DILEEP NEDDANORI,Nagarkurnool,Bharatiya Janata Party,3923

VELJALA GALEEMMA,Nagarkurnool,Prajaa Swaraaj Party,2153

BAAKHI RENUKA,Nagarkurnool,Bahujan Samaj Party,1507

GADDAM VIJAY,Nagarkurnool,Independent,775

KONDAKINDI JAGADEESHWAR REDDY,Nagarkurnool,Independent,642

BAHADHUR SRINIVAS,Nagarkurnool,Bahujana Left Party,523

ANUGANTI RAJU,Nagarkurnool,Nationalist Congress Party,431

B.SAMPATH KUMAR,Nagarkurnool,Independent,351

ATHAPU CHANDRA SWAMY,Nagarkurnool,Independent,341

MOGGA ANIL KUMAR,Nagarkurnool,Independent,300

BEESAM GOPAL,Nagarkurnool,Independent,275

DHANALA VENGALA RAO NAIDU,Nagarkurnool,Shiv Sena,260

None of the Above,Nagarkurnool,None of the Above,923

CHIRUMARTHI LINGAIAH,Nakrekal,Indian National Congress,93699

VEMULA VEERESHAM,Nakrekal,Telangana Rashtra Samithi,85440

DUBBA RAVI KUMAR,Nakrekal,Samajwadi Forward Bloc,10383

JITTA NAGESH,Nakrekal,Communist Party of India  (Marxist),4543

KASARLA LINGAIAH,Nakrekal,Bharatiya Janata Party,2233

NUNE VENKATA SWAMY,Nakrekal,Bahujan Samaj Party,885

DUBBA VENKANNA,Nakrekal,Independent,634

MEDI SATHYANARAYANA,Nakrekal,Telangana Prajala Party,562

KATTA SRINIVAS,Nakrekal,Yekikrutha Sankshema Rashtriya Praja Party,520

VANTEPAKA SWAROOPARANI,Nakrekal,Nationalist Congress Party,466

MEDI NARESH,Nakrekal,Samajwadi Party,454

CHINENI JANAIAH,Nakrekal,Independent,344

GADE SRINU,Nakrekal,Bahujan Mukti Party,327

YARA SRINU,Nakrekal,Aam Aadmi Party,242

KOMMU SHOBARANI,Nakrekal,Shiv Sena,167

None of the Above,Nakrekal,None of the Above,1331

KANCHARLA BHUPAL REDDY,Nalgonda,Telangana Rashtra Samithi,98792

KOMATI REDDY VENKAT REDDY,Nalgonda,Indian National Congress,75094

POLISHETTY VENKATESHWARLU,Nalgonda,Independent,2932

SRIRAMOJU SHANMUKHA CHARY,Nalgonda,Bharatiya Janata Party,1916

MOHAMMAD MAJEED,Nalgonda,Independent,1686

AKKENEPALLY MEENAIAH,Nalgonda,Bahujana Left Party,1146

RUPANI SAIDULU,Nalgonda,Independent,856

SHASHIDHAR REDDY GANTLA,Nalgonda,Independent,559

BOLLA VENKATA MUDIRAJ (BVM),Nalgonda,Independent,345

KODIMALA SHIVAKUMAR,Nalgonda,Pyramid Party of India,204

S.K.EBRAHIM,Nalgonda,Independent,177

CHOLLETI PRABHAKAR,Nalgonda,Independent,171

PARVEEN,Nalgonda,Independent,145

KATTELA SHIVAKUMAR,Nalgonda,Telangana Prajala Party,114

KADIUM KRUPAKAR,Nalgonda,Independent,87

GULAM SUBHANI,Nalgonda,Independent,61

KONDA GANESH,Nalgonda,Independent,57

None of the Above,Nalgonda,None of the Above,1276

JAFFAR HUSSAIN,Nampalli,All India Majlis-E-Ittehadul Muslimeen,57940

MOHAMMED FEROZ KHAN,Nampalli,Indian National Congress,48265

CH.ANAND KUMAR GOUD,Nampalli,Telangana Rashtra Samithi,17015

DEVARA KARUNAKAR,Nampalli,Bharatiya Janata Party,11622

N.K.M.LAXMI KUMAR,Nampalli,Communist Party of India  (Marxist),400

MOHAMMAD IMRAN,Nampalli,Independent,340

MASOOD AHMED,Nampalli,Independent,218

MOHAMMED ABDUL WASEEM,Nampalli,Independent,191

T.VIJAY KUMAR,Nampalli,Bahujan Samaj Party,177

BOPPI GANESH,Nampalli,Pyramid Party of India,155

SALMAN HAFEEZ,Nampalli,Aam Aadmi Party,132

PRAVEEN KUMAR. A,Nampalli,Independent,131

GOPAL SAI BABA MEESALA,Nampalli,Independent,109

A.SHIVRAJ,Nampalli,Republican Party of India,97

AZEEM MOHD,Nampalli,Independent,88

AUNDEKER SANTOSH,Nampalli,Independent,82

MOHD. YOUSUF,Nampalli,Independent,82

DR. AHMED SYED,Nampalli,Republican Party of India (A),70

MOHAMMAD ABDUL KHADEER,Nampalli,Majlis Markaz-e-Siyasee Party,65

None of the Above,Nampalli,None of the Above,793

MAHA REDDY BHUPAL REDDY,Narayankhed,Telangana Rashtra Samithi,95550

SURESH KUMAR SHETKAR,Narayankhed,Indian National Congress,37042

PATLOLLA SANJEEVA REDDY,Narayankhed,Bharatiya Janata Party,33060

MUDIRAJ VENKATESHAM,Narayankhed,Independent,3336

PRAKASH RATHOD,Narayankhed,Bahujan Mukti Party,1198

M. BASWA RAJ,Narayankhed,Bahujana Left Party,567

ALIGE JEEVAN,Narayankhed,Independent,491

K.HANMANDLU,Narayankhed,Akhil Bharatiya Jan Sangh,352

MURALI GOVIND,Narayankhed,Mana Party,336

SAIBABA,Narayankhed,Aam Aadmi Party,248

None of the Above,Narayankhed,None of the Above,1553

S.RAJENDER REDDY,Narayanpet,Telangana Rashtra Samithi,68767

K.SHIVAKUMAR REDDY,Narayanpet,Bahujana Left Party,53580

K.RATHANGA PANDU REDDY,Narayanpet,Bharatiya Janata Party,20111

KRISHNA SARAF BANGARU BALAPPA,Narayanpet,Indian National Congress,6344

G.SANJEEVA REDDY,Narayanpet,Telangana Congress Party,3989

J.NAVITHA,Narayanpet,Telangana Inti Party,3636

KISTA REDDY,Narayanpet,Independent,1011

BODHIGELI SRINIVASULU,Narayanpet,Bahujan Samaj Party,882

K.RAAJU,Narayanpet,Aam Aadmi Party,825

PATEL RAMCHANDRA REDDY,Narayanpet,Independent,661

None of the Above,Narayanpet,None of the Above,1948

PEDDI SUDARSHAN REDDY,Narsampet,Telangana Rashtra Samithi,94135

DONTHI MADHAVA REDDY,Narsampet,Indian National Congress,77186

J. NAGESHWAR RAO,Narsampet,Independent,9025

ASHOK REDDY EDLA,Narsampet,Bharatiya Janata Party,1476

KURIMILLA RAMMURTHY,Narsampet,Pyramid Party of India,1307

DHAYAKAR GAJJI,Narsampet,Bahujan Samaj Party,1123

MADDIKAYALA ASHOK,Narsampet,Bahujana Left Party,797

POGAKU SUDHIR,Narsampet,Independent,578

BODDU KIRAN KUMAR,Narsampet,Independent,379

EMMADI CHINNI KRISHNA,Narsampet,Independent,304

PURNA CHANDER RAO THOTA,Narsampet,Shiv Sena,265

None of the Above,Narsampet,None of the Above,2436

CHILUMULA MADAN REDDY,Narsapur,Telangana Rashtra Samithi,105665

VAKITI SUNITHA,Narsapur,Indian National Congress,67345

SINGAYAPALLI GOPI,Narsapur,Bharatiya Janata Party,2848

SOMANNAGARI LAXMI,Narsapur,Bahujan Samaj Party,2460

AJJAMARRY MALLESHAM,Narsapur,Communist Party of India  (Marxist),1638

NAVEENN,Narsapur,Independent,1112

MANNE DIGAMBER MUDIRAJ,Narsapur,Mana Party,897

None of the Above,Narsapur,None of the Above,1669

ALLOLA INDRAKARAN REDDY,Nirmal,Telangana Rashtra Samithi,79985

ALLETI MAHESHWAR REDDY,Nirmal,Indian National Congress,70714

AINDLA SWARNA REDDY,Nirmal,Bharatiya Janata Party,16900

SOUDANI BHUMANNA YADAV,Nirmal,Bahujan Samaj Party,1845

